appln_id;appln_title_lg;appln_title;appln_id
52841477;en;Computer intrusion detection system and method based on application monitoring;52841477
52843281;en;System for classifying a search query;52843281
52848480;en;Method and system for detecting malicious behavioral patterns in a computer, using machine learning;52848480
52859223;en;Immunoassay for quantitative determination of the complex between prostate specific antigen (PSA) and alpha2-macroglobulin (A2M) in a sample;52859223
52861114;en;Digital television system with artificial intelligence;52861114
52874886;en;Fuzzy logic control for process with large dead time;52874886
52876054;en;Instrumental measurement of the neuro-psycho-physical state of a person;52876054
52878777;en;Adaptive navigation system with artificial intelligence;52878777
52881270;en;Fast digital comparison circuit for fuzzy logic operations;52881270
52902192;en;Navigational aid and carrier sense technique;52902192
52912054;en;Method and apparatus for dynamic voltage and frequency scaling;52912054
52916281;en;Methods and systems for analyzing engine unbalance conditions;52916281
52921844;en;Method, apparatus, and program for judging faces facing specific directions;52921844
52928698;en;Control device for controlling a controlled apparatus, and a control method therefor;52928698
52934397;en;Constructing a color transform using a neural network for colors outside the spectrum locus;52934397
52935382;en;Radio direction finding system for narrowband multiple signals;52935382
52936454;en;Neural Network and Method of Training;52936454
52946380;en;Method, apparatus, and program product for matching multivariate data to fuzzy sets;52946380
52948554;en;FUZZY MICROCONTROLLER;52948554
52968208;en;Neural network for learning, recognition and recall of pattern sequences;52968208
52972635;en;Accelerated training apparatus for back propagation networks;52972635
52984484;en;GPS vehicle collision avoidance warning and control system and method;52984484
53017908;en;Method for Generating Multiple Orthogonal Support Vector Machines;53017908
53029125;en;Method and system for designing a cutting tool;53029125
53038364;en;Bandwidth compression and expansion system;53038364
53046103;en;Voice-dialing system using adaptive model of calling behavior;53046103
53046137;en;Fuzzy logic based control;53046137
53046771;en;System and method for extracting symbols from numeric time series for forecasting extreme events;53046771
53049745;en;Speech recognition apparatus using neural network and fuzzy logic;53049745
53051436;en;Pointer-oriented object acquisition method for abstract treatment of information of AI of AI of a cyborg or an android based on a natural language;53051436
53056580;en;Visual information processing device;53056580
53057869;en;Information processing device capable of optically writing synapse strength matrix;53057869
53059758;en;Neural network-based engine misfire detection systems and methods;53059758
53067627;en;Distance based distributed online game server system;53067627
53077023;en;Adaptive neural network utilizing nanotechnology-based components;53077023
53106586;en;Neural network device;53106586
53118569;en;Object classification and identification system;53118569
53133092;en;Interactive product selector with fuzzy logic engine;53133092
53141346;en;Service request processing performed by artificial intelligence systems in conjunctiion with human intervention;53141346
53147415;en;Method and apparatus for determining battery state-of-charge using neural network architecture;53147415
53148383;en;Communicating adder tree system for neural array processor;53148383
53152480;en;Enterprise asset management by a third party expert system;53152480
53160651;en;Method and system for allowing a neurologically diseased patient to self-monitor the patient's actual state;53160651
53160917;en;Method and device for controlling flatness;53160917
53162891;en;Interface for making spatially resolved electrical contact to neural cells in a biological neural network;53162891
53174687;en;Apparatus for configuring neural network and pattern recognition apparatus using neural network;53174687
53176227;en;Monolithic semiconductor device and method of manufacturing the same;53176227
53179718;en;Intelligence information processing system;53179718
53182309;en;MOS multi-layer neural network including a plurality of hidden layers interposed between synapse groups for performing pattern recognition;53182309
53216686;en;Building occupant location and fire detection system;53216686
53231913;en;Neural net controller for noise and vibration reduction;53231913
53235772;en;Data classification methods using machine learning techniques;53235772
53245032;en;Parameter measurement systems and methods having a neural network comprising parameter output means;53245032
53248725;en;Neural Network Based Predication and Optimization for Groundwater / Surface Water System;53248725
53252520;en;Intelligent storage manager for data storage apparatus having simulation capability;53252520
53296138;en;Neural network based decision processor and method;53296138
53302758;en;Fuzzy control device to feed and adjust sheets of paper;53302758
53309959;en;METHOD AND APPARATUS FOR DETECTING CAPTION OF VIDEO;53309959
53313939;en;Method for blade temperature estimation in a steam turbine;53313939
53321608;en;Efficient speech recognition system bases on an auditory model;53321608
53325818;en;Exponential priors for maximum entropy models;53325818
53331351;en;Method and apparatus of creating application-specific, non-uniform wavelet transforms;53331351
53348799;en;Electrohydraulic fluid monitor system;53348799
53352073;en;Human Level Artificial Intelligence Software Application for Machine & Computer Based Program Function;53352073
53353313;en;Adaptive fill control for an automatic washer;53353313
53365862;en;Self-programmable chip;53365862
53369657;en;Visually reinforced learning and memorization methods;53369657
53375571;en;Ion mobility spectrometer using ion beam modulation and wavelet decomposition;53375571
53396463;en;Automatic wireless connection selection;53396463
53400958;en;COMPUTER-IMPLEMENTED NEURAL NETWORK COLOR MATCHING FORMULATION SYSTEM;53400958
53420865;en;Neural network system for determining optimal solution;53420865
53425809;en;Neurointerface for human control of complex machinery;53425809
53427917;en;Auto-focusing device for camera;53427917
53437243;en;Network for evaluating data obtained in a biochip measurement device;53437243
53437643;en;Flow analysis system and method;53437643
53449307;en;Method and system for controlling an automotive HVAC system to prevent formation of cabin thermal stratification;53449307
53461039;en;System for controlling a process for interconnection of optical fibers including fuzzy logic control and optimization architecture;53461039
53472507;en;Combination problem solving method and apparatus;53472507
53472620;en;(More) advanced spam detection features;53472620
53488583;en;Intelligent simulation analysis method and system;53488583
53495901;en;Personalizing user interfaces across operating systems;53495901
53499796;en;Method And Device For Individualizing Hrtfs By Modeling;53499796
53515525;en;Data correction system for communications network;53515525
53533992;en;Intelligent tutoring system;53533992
53535075;en;Allergic rhinitis relief system and process;53535075
